"Month","Day","Year","Numeric_Time","cust_02","cust_03","cust_04","cust_06","cust_07","cust_08","cust_09","cust_10","cust_11","cust_12","cust_13","cust_15","cust_16","cust_19","cust_20","cust_21","cust_23","cust_25","cust_26"
5,1,2019,22.5,0.06,0.03,0.06,0.13,0.11,0.09,0.05,0.03,0.04,0.12,0.04,0.05,0.05,0.02,0.06,0.11,0.05,0.02,0.18
5,1,2019,22.75,0.56,0.03,0.06,0.12,0.11,0.05,0.05,0.02,0.05,0.05,0.05,0.02,0.05,0.02,0.04,0.05,0.04,0.02,0.18
5,1,2019,23,0.03,0.03,0.07,0.12,0.12,0.05,0.08,0.02,0.04,0.09,0.01,0.01,0.04,0.03,0.02,0.21,0.04,0.01,0.12
5,1,2019,23.25,0.05,0.03,0.07,0.12,0.15,0.05,0.05,0.02,0.03,0.05,0.03,0.02,0.05,0.02,0.02,0.23,0.02,0.02,0.13
5,1,2019,23.5,0.06,0.03,0.06,0.11,0.07,0.07,0.05,0.04,0.05,0.06,0.01,0.01,0.04,0.02,0.02,0.04,0.01,0.02,0.12
5,1,2019,23.75,0.05,0.02,0.05,0.12,0.08,0.06,0.08,0.04,0.05,0.06,0.02,0.01,0.04,0.03,0.01,0.03,0.01,0.04,0.12
5,2,2019,0,0.04,0.03,0.05,0.12,0.08,0.04,0.05,0.04,0.03,0.05,0.02,0.01,0.04,0.02,0.02,0.03,0.01,0.04,0.12
5,2,2019,0.25,0.06,0.03,0.07,0.11,0.07,0.04,0.06,0.02,0.04,0.06,0.02,0.01,0.05,0.01,0.01,0.03,0.01,0.04,0.11
5,2,2019,0.5,0.1,0.03,0.04,0.12,0.08,0.04,0.06,0.02,0.06,0.07,0.02,0.02,0.04,0.03,0.02,0.03,0.01,0.02,0.13
5,2,2019,0.75,0.05,0.03,0.02,0.11,0.09,0.06,0.06,0.02,0.03,0.08,0.02,0.04,0.04,0.02,0.01,0.04,0,0.02,0.12
5,2,2019,1,0.06,0.06,0.02,0.11,0.08,0.04,0.05,0.02,0.04,0.07,0.01,0.04,0.04,0.02,0.02,0.05,0.01,0.02,0.12
5,2,2019,1.25,0.05,0.07,0.07,0.09,0.07,0.04,0.07,0.04,0.05,0.06,0.03,0.04,0.04,0.01,0.01,0.03,0.01,0.02,0.12
5,2,2019,1.5,0.05,0.06,0.08,0.08,0.08,0.04,0.06,0.04,0.04,0.06,0.01,0.03,0.04,0.04,0.03,0.03,0.03,0.01,0.13
5,2,2019,1.75,0.05,0.06,0.02,0.12,0.07,0.04,0.05,0.04,0.04,0.06,0.03,0.01,0.03,0.01,0.03,0.03,0.03,0.03,0.09
5,2,2019,2,0.03,0.09,0.04,0.11,0.06,0.06,0.06,0.02,0.04,0.06,0.01,0.02,0.02,0.02,0.04,0.02,0.03,0.04,0.06
5,2,2019,2.25,0.04,0.06,0.05,0.14,0.04,0.04,0.06,0.02,0.05,0.06,0.02,0.01,0.02,0.03,0.03,0.05,0.01,0.04,0.07
5,2,2019,2.5,0.05,0.07,0.04,0.15,0.05,0.03,0.05,0.02,0.03,0.06,0.02,0.01,0.03,0.02,0.03,0.04,0.01,0.03,0.05
5,2,2019,2.75,0.05,0.06,0.03,0.11,0.04,0.04,0.06,0.02,0.04,0.04,0.02,0.01,0.02,0.02,0.04,0.03,0,0.02,0.03
5,2,2019,3,0.02,0.03,0.01,0.12,0.05,0.04,0.07,0.04,0.06,0.04,0.02,0.01,0.02,0.01,0.01,0.03,0.01,0.02,0.05
5,2,2019,3.25,0.04,0.04,0.02,0.11,0.04,0.06,0.05,0.03,0.04,0.04,0.02,0.01,0.02,0.03,0.02,0.03,0.01,0.02,0.06
5,2,2019,3.5,0.04,0.03,0.04,0.11,0.05,0.03,0.06,0.03,0.05,0.04,0.02,0.04,0.02,0.01,0.01,0.03,0.01,0.01,0.04
5,2,2019,3.75,0.03,0.03,0.03,0.11,0.07,0.04,0.07,0.02,0.07,0.06,0.02,0.04,0.02,0.01,0.02,0.04,0.01,0.02,0.04
5,2,2019,4,0.05,0.06,0.02,0.12,0.07,0.04,0.05,0.01,0.08,0.06,0.01,0.04,0.02,0.02,0.01,0.05,0.01,0.04,0.08
5,2,2019,4.25,0.05,0.02,0.02,0.11,0.07,0.03,0.05,0.01,0.13,0.04,0.03,0.04,0.02,0.01,0.01,0.03,0,0.04,0.05
5,2,2019,4.5,0.01,0.02,0.04,0.09,0.07,0.06,0.07,0.01,0.1,0.04,0.01,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.05
5,2,2019,4.75,0.05,0.01,0.02,0.09,0.07,0.04,0.05,0.04,0.13,0.04,0.02,0.02,0.02,0.02,0.01,0.03,0.03,0.03,0.06
5,2,2019,5,0.03,0.01,0.02,0.1,0.05,0.03,0.06,0.04,0.1,0.04,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.06
5,2,2019,5.25,0.57,0.02,0.02,0.12,0.04,0.04,0.09,0.13,0.22,0.07,0.01,0.02,0.02,0.01,0.01,0.04,0.01,0.02,0.06
5,2,2019,5.5,0.06,0.02,0.04,0.13,0.04,0.03,0.08,0.08,0.08,0.05,0.03,0.01,0.02,0.01,0.02,0.05,0.01,0.03,0.06
5,2,2019,5.75,0.04,0.05,0.02,0.14,0.05,0.06,0.07,0.13,0.09,0.04,0.02,0.11,0.02,0.03,0.03,0.03,0.01,0.02,0.03
5,2,2019,6,0.03,0.04,0.02,0.14,0.04,0.05,0.08,0.11,0.1,0.04,0.04,0.05,0.03,0.01,0.04,0.03,0,0.06,0.04
5,2,2019,6.25,0.05,0.05,0.03,0.12,0.04,0.16,0.07,0.11,0.08,0.06,0.34,0.05,0.02,0.01,0.04,0.03,0.12,0.07,0.05
5,2,2019,6.5,0.02,0.05,0.05,0.15,0.05,0.11,0.07,0.12,0.05,0.07,0.2,0.04,0.02,0.02,0.04,0.02,0.03,0.08,0.04
5,2,2019,6.75,0.04,0.05,0.03,0.16,0.04,0.08,0.08,0.11,0.07,0.09,0.08,0.24,0.02,0.03,0.05,0.05,0.04,0.07,0.04
5,2,2019,7,0.1,0.03,0.03,0.14,0.05,0.09,0.06,0.08,0.08,0.08,0.04,0.06,0.02,0.03,0.05,0.04,0.03,0.04,0.05
5,2,2019,7.25,0.04,0.01,0.2,0.16,0.04,0.13,0.06,0.01,0.06,0.08,0.05,0.04,0.06,0.07,0.02,0.03,0.05,0.02,0.04
5,2,2019,7.5,0.07,0.01,0.06,0.13,0.04,0.07,0.07,0.02,0.03,0.14,0.05,0.05,0.12,0.06,0.04,0.03,0.03,0.01,0.04
5,2,2019,7.75,0.07,0.02,0.04,0.16,0.05,0.08,0.07,0.01,0.03,0.08,0.04,0.04,0.06,0.05,0.02,0.03,0.03,0.02,0.06
5,2,2019,8,0.08,0.01,0.05,0.16,0.06,0.07,0.06,0.02,0.05,0.06,0.07,0.07,0.06,0.06,0.02,0.03,0.03,0.01,0.04
5,2,2019,8.25,0.1,0.02,0.05,0.21,0.07,0.07,0.09,0.04,0.03,0.04,0.05,0.05,0.06,0.07,0.03,0.05,0.01,0.01,0.02
5,2,2019,8.5,0.1,0.01,0.07,0.23,0.18,0.08,0.14,0.05,0.03,0.04,0.05,0.07,0.07,0.05,0.03,0.04,0.02,0.01,0.06
5,2,2019,8.75,0.09,0.01,0.05,0.19,0.11,0.07,0.06,0.03,0.04,0.05,0.04,0.07,0.06,0.05,0.07,0.07,0.01,0.03,0.05
5,2,2019,9,0.03,0.03,0.04,0.23,0.09,0.1,0.09,0.01,0.04,0.04,0.04,0.05,0.06,0.06,0.04,0.08,0.01,0.03,0.03
5,2,2019,9.25,0.06,0.05,0.05,0.2,0.1,0.06,0.08,0.01,0.02,0.07,0.01,0.05,0.06,0.06,0.02,0.07,0.02,0.03,0.06
5,2,2019,9.5,0.05,0.05,0.07,0.2,0.08,0.06,0.08,0.02,0.04,0.06,0.02,0.13,0.06,0.03,0.05,0.06,0.01,0.02,0.27
5,2,2019,9.75,0.06,0.04,0.04,0.2,0.09,0.05,0.06,0.02,0.04,0.05,0.02,0.23,0.07,0.03,0.04,0.07,0.02,0.01,0.16
5,2,2019,10,0.06,0.04,0.06,0.23,0.06,0.07,0.06,0.04,0.03,0.04,0.01,0.05,0.06,0.03,0.05,0.07,0.01,0.02,0.12
5,2,2019,10.25,0.16,0.01,0.06,0.23,0.04,0.06,0.08,0.03,0.03,0.04,0.02,0.03,0.06,0.01,0.07,0.06,0.03,0.01,0.11
5,2,2019,10.5,0.1,0.02,0.04,0.18,0.02,0.04,0.06,0.03,0.04,0.05,0.01,0.03,0.06,0.03,0.17,0.07,0.03,0.01,0.12
5,2,2019,10.75,0.11,0.01,0.03,0.15,0.02,0.03,0.06,0.01,0.03,0.04,0.02,0.03,0.05,0.07,0.04,0.09,0.04,0.01,0.15
5,2,2019,11,0.13,0.01,0.05,0.15,0.02,0.04,0.08,0.02,0.03,0.04,0.02,0.05,0.04,0.05,0.05,0.07,0.02,0.03,0.13
5,2,2019,11.25,0.07,0.02,0.05,0.15,0.02,0.05,0.06,0.02,0.04,0.04,0.01,0.05,0.04,0.06,0.04,0.07,0.03,0.04,0.14
5,2,2019,11.5,0.05,0.01,0.04,0.14,0.02,0.05,0.06,0.04,0.04,0.04,0.03,0.06,0.04,0.03,0.04,0.07,0.03,0.03,0.14
5,2,2019,11.75,0.03,0.01,0.02,0.14,0.03,0.03,0.08,0.04,0.03,0.03,0.01,0.05,0.04,0.01,0.04,0.07,0.03,0.01,0.12
5,2,2019,12,0.04,0.01,0.03,0.16,0.02,0.04,0.06,0.03,0.03,0.01,0.03,0.03,0.04,0.01,0.05,0.06,0.26,0.01,0.12
5,2,2019,12.25,0.52,0.02,0.04,0.17,0.02,0.04,0.06,0.02,0.04,0.01,0.05,0.03,0.04,0.02,0.04,0.08,0.51,0.01,0.1
5,2,2019,12.5,0.87,0.02,0.02,0.16,0.04,0.08,0.07,0.01,0.03,0.01,0.05,0.05,0.04,0.02,0.02,0.08,0.4,0.02,0.13
5,2,2019,12.75,0.77,0.05,0.01,0.16,0.05,0.11,0.06,0.01,0.03,0.01,0.04,0.05,0.04,0.01,0.01,0.07,0.38,0.01,0.1
5,2,2019,13,0.8,0.04,0.02,0.15,0.04,0.09,0.06,0.02,0.04,0.02,0.04,0.03,0.04,0.01,0.01,0.06,0.14,0.01,0.1
5,2,2019,13.25,0.81,0.05,0.04,0.15,0.05,0.09,0.08,0.01,0.04,0.03,0.02,0.03,0.04,0.03,0.02,0.06,0.06,0.03,0.09
5,2,2019,13.5,0.59,0.05,0.03,0.15,0.04,0.09,0.06,0.04,0.03,0.01,0.02,0.06,0.04,0.01,0.02,0.07,0.05,0.04,0.1
5,2,2019,13.75,0.5,0.02,0.01,0.16,0.04,0.07,0.06,0.03,0.02,0.01,0.04,0.05,0.04,0.01,0.04,0.09,0.06,0.03,0.1
5,2,2019,14,0.41,0.01,0.02,0.58,0.02,0.09,0.07,0.04,0.05,0.01,0.01,0.27,0.05,0.02,0.04,0.09,0.05,0.01,0.13
5,2,2019,14.25,0.13,0.01,0.04,0.22,0.02,0.08,0.06,0.02,0.03,0.01,0.05,0.2,0.04,0.01,0.03,0.09,0.05,0.01,0.09
5,2,2019,14.5,0.71,0.02,0.02,0.23,0.1,0.07,0.06,0.02,0.03,0.03,0.09,0.09,0.04,0.01,0.04,0.07,0.03,0.01,0.06
5,2,2019,14.75,0.81,0.01,0.02,0.23,0.09,0.06,0.07,0.01,0.04,0.03,0.06,0.03,0.04,0.01,0.04,0.07,0.04,0.01,0.08
5,2,2019,15,0.74,0.01,0.02,0.23,0.05,0.12,0.07,0.01,0.04,0.01,0.04,0.04,0.04,0.03,0.04,0.14,0.07,0.01,0.07
5,2,2019,15.25,0.74,0.02,0.04,0.24,0.05,0.1,0.06,0.03,0.02,0.02,0.04,0.04,0.04,0.01,0.05,0.1,0.06,0.02,0.06
5,2,2019,15.5,0.52,0.01,0.03,0.23,0.05,0.12,0.08,0.04,0.04,0.04,0.07,0.06,0.04,0.01,0.18,0.08,0.06,0.04,0.08
5,2,2019,15.75,0.46,0.01,0.03,0.26,0.05,0.13,0.12,0.03,0.04,0.04,0.07,0.46,0.04,0.06,0.06,0.06,0.09,0.03,0.1
5,2,2019,16,0.9,0.02,0.05,0.7,0.04,0.25,0.11,0.04,0.03,0.1,0.06,0.6,0.04,0.05,0.06,0.07,0.07,0.02,0.09
5,2,2019,16.25,0.35,0.06,0.07,0.51,0.05,0.13,0.25,0.04,0.03,0.63,0.1,0.34,0.06,0.06,0.06,0.06,0.09,0.01,0.07
5,2,2019,16.5,0.12,0.1,0.14,0.5,0.03,0.13,0.35,0.01,0.04,0.45,0.22,0.19,0.07,0.06,0.05,0.07,0.05,0.02,0.06
5,2,2019,16.75,0.07,0.12,0.04,0.76,0.06,0.12,0.41,0.01,0.04,0.3,0.07,0.26,0.06,0.06,0.04,0.1,0.08,0.01,0.08
5,2,2019,17,0.66,0.12,0.05,0.87,0.04,0.1,0.11,0.01,0.06,0.21,0.05,0.07,0.06,0.05,0.03,0.11,0.1,0.02,0.1
5,2,2019,17.25,0.11,0.13,0.07,0.48,0.02,0.12,0.12,0.05,0.07,0.13,0.05,0.05,0.06,0.06,0.36,0.09,0.05,0.07,0.17
5,2,2019,17.5,0.1,0.12,0.24,0.18,0.03,0.13,0.13,0.07,0.25,0.12,0.05,0.04,0.06,0.07,0.35,0.09,0.04,0.22,0.3
5,2,2019,17.75,0.1,0.13,0.05,0.18,0.03,0.63,0.14,0.06,0.14,0.11,0.04,0.03,0.06,0.05,0.3,0.07,0.12,0.17,0.19
5,2,2019,18,0.21,0.2,0.03,0.18,0.07,0.58,0.16,0.07,0.1,0.1,0.05,0.02,0.06,0.05,0.35,0.06,0.06,0.05,0.16
5,2,2019,18.25,0.37,0.28,0.02,0.22,0.04,0.37,0.14,0.09,0.09,0.05,0.06,0.02,0.06,0.07,0.44,0.06,0.06,0.05,0.17
5,2,2019,18.5,0.57,0.3,0.04,0.24,0.03,0.17,0.13,0.08,0.19,0.05,0.06,0.02,0.06,0.06,0.28,0.07,0.06,0.05,0.19
5,2,2019,18.75,0.08,0.31,0.02,0.24,0.1,0.13,0.13,0.08,0.11,0.04,0.07,0.02,0.06,0.05,0.09,0.09,0.04,0.03,0.16
5,2,2019,19,0.14,0.19,0.04,0.25,0.12,0.13,0.14,0.19,0.07,0.06,0.05,0.07,0.06,0.32,0.15,0.07,0.04,0.07,0.18
5,2,2019,19.25,0.11,0.13,0.05,0.25,0.14,0.11,0.12,0.1,0.06,0.05,0.04,0.08,0.05,0.45,0.16,0.07,0.04,0.03,0.19
5,2,2019,19.5,0.1,0.13,0.08,0.24,0.21,0.11,0.11,0.08,0.03,0.08,0.06,0.08,0.06,0.16,0.06,0.07,0.04,0.03,0.18
5,2,2019,19.75,0.1,0.12,0.06,0.24,0.14,0.11,0.12,0.43,0.05,0.04,0.05,0.11,0.03,0.08,0.27,0.07,0.07,0.05,0.19
5,2,2019,20,0.11,0.11,0.05,0.24,0.14,0.15,0.11,0.48,0.04,0.04,0.13,0.34,0.03,0.07,0.33,0.05,0.04,0.1,0.3
5,2,2019,20.25,0.08,0.12,0.04,0.23,0.12,0.12,0.12,0.1,0.04,0.06,0.05,0.26,0.08,0.07,0.2,0.04,0.07,0.05,0.2
5,2,2019,20.5,0.1,0.11,0.06,0.22,0.08,0.15,0.11,0.11,0.03,0.07,0.05,0.07,0.09,0.25,0.07,0.05,0.06,0.04,0.21
5,2,2019,20.75,0.1,0.13,0.09,0.2,0.36,0.07,0.09,0.12,0.05,0.05,0.12,0.08,0.08,0.09,0.06,0.07,0.07,0.02,0.23
5,2,2019,21,0.09,0.13,0.07,0.18,0.42,0.06,0.09,0.13,0.05,0.05,0.11,0.05,0.03,0.12,0.06,0.05,0.06,0.02,0.19
5,2,2019,21.25,0.06,0.12,0.06,0.16,0.16,0.06,0.11,0.09,0.05,0.05,0.08,0.06,0.03,0.31,0.06,0.05,0.07,0.01,0.16
5,2,2019,21.5,0.08,0.1,0.07,0.13,0.12,0.1,0.1,0.06,0.07,0.07,0.06,0.11,0.03,0.21,0.04,0.04,0.07,0.02,0.15
5,2,2019,21.75,0.08,0.09,0.09,0.13,0.12,0.07,0.09,0.03,0.15,0.06,0.16,0.09,0.03,0.09,0.04,0.05,0.06,0.02,0.14
5,2,2019,22,0.06,0.09,0.08,0.12,0.21,0.07,0.1,0.03,0.08,0.04,0.04,0.09,0.04,0.14,0.03,0.04,0.06,0.03,0.18
5,2,2019,22.25,0.06,0.08,0.08,0.11,0.1,0.08,0.09,0.04,0.06,0.04,0.04,0.06,0.03,0.12,0.03,0.06,0.06,0.04,0.2
5,2,2019,22.5,0.08,0.03,0.09,0.13,0.11,0.07,0.09,0.05,0.05,0.04,0.04,0.05,0.03,0.09,0.01,0.07,0.06,0.04,0.18
5,2,2019,22.75,0.05,0.03,0.09,0.13,0.11,0.09,0.09,0.06,0.06,0.06,0.01,0.04,0.03,0.04,0.02,0.07,0.05,0.03,0.16
5,2,2019,23,0.01,0.03,0.05,0.13,0.11,0.07,0.09,0.06,0.04,0.04,0.02,0.04,0.03,0.02,0.01,0.04,0.05,0.02,0.16
5,2,2019,23.25,0.02,0.03,0.05,0.14,0.09,0.07,0.06,0.03,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.05,0.04,0.02,0.18
5,2,2019,23.5,0.04,0.03,0.05,0.16,0.1,0.07,0.07,0.03,0.05,0.03,0.02,0.04,0.03,0.02,0.01,0.04,0.04,0.02,0.19
5,2,2019,23.75,0.08,0.06,0.05,0.16,0.08,0.05,0.06,0.02,0.04,0.04,0.02,0.01,0.03,0.03,0.03,0.05,0.03,0.02,0.14
5,3,2019,0,0.06,0.06,0.02,0.15,0.09,0.06,0.05,0.03,0.04,0.07,0.01,0.02,0.03,0.02,0.04,0.04,0.03,0.01,0.17
5,3,2019,0.25,0.05,0.06,0.02,0.18,0.08,0.05,0.05,0.04,0.05,0.03,0.04,0.01,0.03,0.02,0.03,0.05,0.06,0.03,0.16
5,3,2019,0.5,0.05,0.06,0.02,0.13,0.07,0.04,0.07,0.04,0.04,0.04,0.01,0.01,0.04,0.03,0.04,0.04,0.04,0.04,0.15
5,3,2019,0.75,0.05,0.04,0.04,0.11,0.05,0.04,0.05,0.06,0.04,0.04,0.02,0.01,0.03,0.02,0.02,0.06,0.05,0.04,0.13
5,3,2019,1,0.05,0.02,0.02,0.14,0.06,0.03,0.05,0.03,0.04,0.04,0.02,0.01,0.03,0.02,0.01,0.06,0.04,0.03,0.11
5,3,2019,1.25,0.05,0.01,0.02,0.13,0.05,0.06,0.06,0.02,0.04,0.06,0.04,0.01,0.03,0.03,0.02,0.04,0.02,0.02,0.08
5,3,2019,1.5,0.02,0.01,0.02,0.13,0.05,0.04,0.06,0.02,0.03,0.04,0.04,0.01,0.04,0.02,0.01,0.03,0.02,0.02,0.08
5,3,2019,1.75,0.05,0.01,0.04,0.14,0.05,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.05,0.02,0.01,0.03,0.02,0.02,0.09
5,3,2019,2,0.05,0.02,0.02,0.13,0.05,0.03,0.06,0.03,0.05,0.04,0.03,0.04,0.06,0.02,0.02,0.04,0.02,0.02,0.08
5,3,2019,2.25,0.02,0.01,0.02,0.13,0.06,0.04,0.06,0.03,0.03,0.06,0.04,0.04,0.05,0.03,0.01,0.03,0.01,0.01,0.06
5,3,2019,2.5,0.04,0.01,0.02,0.14,0.05,0.05,0.05,0.04,0.03,0.04,0.03,0.04,0.05,0.02,0.02,0.04,0.02,0.04,0.06
5,3,2019,2.75,0.05,0.02,0.03,0.13,0.05,0.05,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.06,0.02,0.03,0.06
5,3,2019,3,0.02,0.04,0.03,0.14,0.05,0.04,0.07,0.02,0.03,0.04,0.03,0.01,0.06,0.03,0.04,0.03,0.02,0.04,0.06
5,3,2019,3.25,0.05,0.05,0.02,0.12,0.05,0.03,0.05,0.01,0.03,0.04,0.03,0.01,0.05,0.02,0.03,0.03,0.02,0.03,0.1
5,3,2019,3.5,0.05,0.06,0.02,0.12,0.05,0.04,0.05,0.01,0.05,0.09,0.01,0.01,0.05,0.02,0.03,0.03,0.02,0.02,0.09
5,3,2019,3.75,0.02,0.08,0.03,0.12,0.07,0.04,0.06,0.01,0.04,0.06,0.02,0.01,0.05,0.02,0.04,0.04,0.03,0.02,0.06
5,3,2019,4,0.07,0.1,0.03,0.12,0.08,0.06,0.06,0.01,0.04,0.06,0.02,0.01,0.05,0.03,0.01,0.03,0.03,0.02,0.07
5,3,2019,4.25,0.06,0.1,0.02,0.13,0.08,0.03,0.05,0.04,0.05,0.03,0.03,0.01,0.05,0.02,0.02,0.03,0.03,0.02,0.07
5,3,2019,4.5,0.05,0.06,0.02,0.15,0.07,0.04,0.06,0.03,0.06,0.04,0.03,0.02,0.05,0.01,0.01,0.06,0.02,0.01,0.05
5,3,2019,4.75,0.05,0.06,0.03,0.15,0.08,0.03,0.06,0.04,0.06,0.05,0.01,0.01,0.04,0.03,0.01,0.05,0.01,0.04,0.08
5,3,2019,5,0.04,0.06,0.03,0.14,0.07,0.04,0.05,0.01,0.07,0.05,0.02,0.04,0.04,0.02,0.02,0.03,0,0.04,0.09
5,3,2019,5.25,0.77,0.04,0.02,0.12,0.05,0.06,0.05,0.01,0.06,0.04,0.02,0.04,0.03,0.02,0.01,0.03,0.01,0.04,0.08
5,3,2019,5.5,0.06,0.02,0.02,0.11,0.06,0.03,0.07,0.03,0.06,0.03,0.03,0.12,0.03,0.04,0.01,0.03,0.01,0.03,0.06
5,3,2019,5.75,0.02,0.01,0.03,0.09,0.05,0.05,0.05,0.14,0.23,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.01,0.03,0.07
5,3,2019,6,0.05,0.01,0.03,0.1,0.05,0.03,0.06,0.1,0.08,0.06,0.02,0.05,0.02,0.02,0.01,0.03,0.01,0.03,0.06
5,3,2019,6.25,0.05,0.02,0.02,0.17,0.05,0.05,0.06,0.1,0.07,0.15,0.18,0.04,0.02,0.04,0.02,0.04,0.01,0.05,0.06
5,3,2019,6.5,0.02,0.01,0.02,0.14,0.05,0.05,0.06,0.12,0.08,0.09,0.08,0.04,0.02,0.02,0.03,0.06,0,0.03,0.07
5,3,2019,6.75,0.05,0.01,0.02,0.18,0.06,0.04,0.05,0.1,0.09,0.07,0.07,0.03,0.02,0.01,0.05,0.03,0.01,0.09,0.09
5,3,2019,7,0.07,0.02,0.04,0.15,0.05,0.04,0.06,0.26,0.04,0.1,0.06,0.12,0.03,0.03,0.05,0.03,0.01,0.03,0.08
5,3,2019,7.25,0.06,0.01,0.03,0.21,0.05,0.03,0.07,0.09,0.03,0.1,0.16,0.05,0.02,0.04,0.04,0.04,0.03,0.03,0.06
5,3,2019,7.5,0.08,0.01,0.11,0.19,0.13,0.06,0.05,0.03,0.04,0.12,0.18,0.05,0.02,0.06,0.04,0.04,0.03,0.03,0.06
5,3,2019,7.75,0.07,0.02,0.07,0.17,0.06,0.12,0.05,0.03,0.04,0.07,0.1,0.19,0.02,0.06,0.04,0.03,0.02,0.02,0.06
5,3,2019,8,0.59,0.05,0.04,0.15,0.1,0.07,0.08,0.15,0.03,0.09,0.04,0.05,0.02,0.02,0.02,0.04,0.03,0.01,0.06
5,3,2019,8.25,1.22,0.05,0.05,0.15,0.11,0.04,0.05,0.09,0.03,0.03,0.03,0.05,0.02,0.02,0.02,0.05,0,0.01,0.08
5,3,2019,8.5,0.02,0.04,0.05,0.16,0.18,0.05,0.1,0.04,0.05,0.04,0.02,0.05,0.02,0.02,0.03,0.05,0.01,0.02,0.09
5,3,2019,8.75,0.04,0.05,0.03,0.14,0.14,0.04,0.07,0.03,0.02,0.03,0.04,0.02,0.05,0.03,0.15,0.04,0.01,0.01,0.07
5,3,2019,9,0.05,0.01,0.05,0.16,0.16,0.07,0.06,0.03,0.03,0.03,0.06,0.03,0.02,0.02,0.02,0.03,0.01,0.01,0.06
5,3,2019,9.25,0.01,0.03,0.06,0.14,0.06,0.06,0.06,0.01,0.05,0.02,0.04,0.05,0.02,0.02,0.02,0.03,0.02,0.03,0.14
5,3,2019,9.5,0.06,0.05,0.05,0.12,0.05,0.05,0.06,0.01,0.03,0.02,0.03,0.16,0.02,0.03,0.04,0.03,0.02,0.03,0.22
5,3,2019,9.75,0.05,0.04,0.05,0.12,0.05,0.09,0.07,0.01,0.03,0.03,0.01,0.17,0.02,0.06,0.05,0.04,0.15,0.03,0.15
5,3,2019,10,0.06,0.02,0.05,0.11,0.11,0.07,0.05,0.01,0.04,0.05,0.01,0.08,0.03,0.08,0.05,0.04,0.01,0.02,0.17
5,3,2019,10.25,0.05,0.01,0.07,0.11,0.44,0.06,0.06,0.03,0.03,0.03,0.03,0.08,0.02,0.07,0.05,0.06,0.1,0.01,0.19
5,3,2019,10.5,0.02,0.01,0.04,0.11,0.13,0.06,0.07,0.04,0.03,0.02,0.03,0.09,0.02,0.06,0.05,0.03,0.05,0.01,0.16
5,3,2019,10.75,0.03,0.01,0.03,0.11,0.11,0.05,0.06,0.03,0.04,0.02,0.01,0.05,0.02,0.06,0.03,0.03,0.06,0.02,0.27
5,3,2019,11,0.04,0.02,0.04,0.11,0.3,0.07,0.05,0.03,0.04,0.05,0.01,0.02,0.02,0.07,0.03,0.04,0.05,0.01,0.1
5,3,2019,11.25,0.02,0.01,0.04,0.1,0.25,0.05,0.07,0.01,0.03,0.02,0.02,0.03,0.02,0.07,0.04,0.13,0.05,0.01,0.13
